cgpa,iq_score,tenth_percentage,twelfth_percentage,graduation_percentage,internships,projects,technical_skills_score,communication_score,backlogs,certifications,work_experience_months,branch,placement_status,package_lpa
8.88,110,88.59,74.66,80.78,0,4,3.98,5.27,0,1,0,CE,Placed,6.96
6.63,70,88.59,73.43,75.1,0,1,5.96,6.92,0,0,7,EE,Not Placed,
7.83,87,74.66,58.1,77.71,1,3,5.9,7.8,0,1,0,IT,Placed,5.16
7.87,89,86.32,77.07,80.36,1,4,2.76,5.67,0,0,0,ME,Not Placed,
8.42,109,74.27,93.8,81.32,1,2,7.71,6.92,1,1,0,CSE,Placed,7.4
7.84,115,74.9,74.37,67.12,1,2,3.08,7.59,0,2,0,EE,Placed,7.62
6.69,84,70.5,74.27,70.68,1,2,4.15,2.82,0,1,0,CSE,Not Placed,
6.47,98,75.96,79.23,68.12,0,1,6.74,4.06,0,2,0,CSE,Not Placed,
10.0,107,66.54,83.93,71.55,0,2,1.31,6.06,0,2,0,CSE,Placed,8.01
4.35,110,58.51,64.56,70.43,2,3,7.49,8.53,0,1,0,EE,Not Placed,
7.12,104,79.94,77.94,73.02,3,4,8.12,5.39,0,0,0,IT,Not Placed,
6.94,88,94.15,74.68,73.95,2,1,3.98,7.67,1,1,0,ME,Not Placed,
6.8,108,79.78,73.34,78.89,2,3,3.34,7.18,1,1,0,CE,Not Placed,
6.26,79,78.92,73.74,75.31,1,2,5.99,5.27,1,2,0,ECE,Not Placed,
7.47,104,77.72,65.42,61.93,0,3,5.59,6.64,0,3,0,ECE,Not Placed,
6.02,88,76.34,48.78,66.72,2,1,5.43,,0,2,0,CSE,Not Placed,
4.45,152,86.43,83.32,86.33,2,1,7.93,8.26,0,1,0,CSE,Not Placed,
5.91,89,63.91,79.16,61.76,2,4,4.09,6.57,0,3,0,ME,Not Placed,
7.11,91,82.13,91.23,65.08,1,1,5.11,4.44,0,2,0,IT,Not Placed,
4.87,98,64.64,75.03,88.95,2,1,8.35,6.56,2,1,0,ME,Not Placed,
7.32,89,83.4,62.26,59.15,1,2,6.03,10.0,0,1,0,IT,Not Placed,
8.31,138,72.58,69.14,80.15,1,3,6.94,6.99,1,1,0,ME,Not Placed,
6.45,110,73.99,79.0,61.36,5,1,6.84,4.22,1,0,0,ECE,Not Placed,
6.56,86,61.62,82.34,78.09,0,2,6.1,4.76,0,2,0,IT,Not Placed,
7.2,94,73.56,67.95,70.52,1,3,6.67,6.3,1,0,0,ECE,Not Placed,
7.93,105,63.11,79.27,67.48,1,3,6.47,7.42,1,1,0,ECE,Placed,6.85
7.26,90,64.86,61.79,58.29,1,1,6.17,5.27,1,0,0,EE,Not Placed,
8.1,76,64.32,93.14,59.47,0,1,4.75,7.79,0,0,10,IT,Placed,6.18
6.71,93,85.67,74.8,75.38,2,1,7.79,3.05,1,1,0,IT,Not Placed,
5.53,93,93.79,91.59,75.19,0,1,6.49,8.01,1,1,0,IT,Placed,6.07
6.83,113,88.39,72.81,69.85,1,5,4.53,5.53,1,1,0,CE,Not Placed,
4.85,101,82.72,77.4,68.11,2,6,4.97,5.02,1,3,0,IT,Placed,5.16
7.44,85,75.63,71.53,57.04,3,2,8.74,5.76,0,0,1,CE,Placed,8.94
6.74,81,73.63,66.78,74.3,2,1,6.03,2.19,0,2,0,IT,Placed,7.2
6.04,97,73.97,70.36,77.41,1,2,8.03,8.84,1,3,0,IT,Not Placed,
8.15,73,92.08,59.56,90.24,2,2,5.88,7.7,0,1,0,ECE,Placed,7.21
7.44,115,75.84,66.69,77.47,1,2,5.8,7.83,0,1,0,ME,Placed,6.31
8.76,113,55.72,90.44,64.56,1,1,10.0,3.56,0,1,0,ECE,Placed,8.39
6.69,81,76.19,74.97,68.53,1,3,7.26,6.64,0,0,0,CE,Not Placed,
7.93,102,94.11,87.79,77.96,3,1,4.22,7.63,2,0,0,CSE,Not Placed,
7.06,95,77.21,63.66,80.11,2,0,4.96,2.28,0,1,0,ECE,Not Placed,
7.96,107,86.77,83.54,70.56,1,2,8.74,7.04,1,1,0,CSE,Placed,7.97
8.63,84,81.37,56.63,84.12,2,0,8.63,8.46,0,0,0,CE,Placed,7.84
6.99,83,69.24,64.58,65.18,1,1,4.57,7.38,1,0,0,ECE,Not Placed,
8.49,108,75.36,80.21,83.77,2,2,4.92,6.49,0,1,2,CSE,Placed,9.36
8.46,94,69.25,76.61,69.56,0,1,7.18,6.27,0,1,0,CE,Placed,6.91
8.95,115,74.08,69.08,73.17,1,5,6.28,4.52,0,0,0,IT,Placed,10.84
4.85,96,48.14,86.87,73.46,2,4,1.22,3.25,0,2,11,CE,Not Placed,
7.5,113,64.99,67.06,72.91,3,7,6.32,5.95,0,1,0,ECE,Placed,7.39
7.31,84,79.22,80.01,62.02,1,1,7.09,6.39,0,1,7,ECE,Placed,6.08
6.23,70,98.54,78.74,85.28,1,3,5.24,5.92,0,0,7,CSE,Not Placed,
10.0,93,74.66,90.27,69.66,1,4,5.71,7.3,0,1,0,IT,Placed,9.74
8.57,98,72.8,71.18,72.03,0,3,6.8,7.68,0,4,0,CSE,Not Placed,
7.69,108,62.82,74.09,69.0,1,1,4.22,7.22,0,0,0,ECE,Placed,5.77
7.14,125,66.43,76.59,68.05,2,3,0.86,8.94,0,2,7,CSE,Not Placed,
6.96,115,86.38,65.49,78.5,0,3,9.1,3.9,0,1,0,ECE,Placed,8.05
8.02,98,42.71,77.95,82.81,0,1,8.51,5.48,2,3,0,CSE,Not Placed,
5.9,102,75.02,80.26,66.21,3,1,2.76,5.66,0,2,0,CSE,Placed,5.3
7.02,82,65.07,69.05,75.22,0,1,4.68,5.57,0,0,0,CSE,Not Placed,
8.12,98,87.73,76.82,67.09,0,2,7.91,5.38,0,0,0,CE,Not Placed,
7.21,91,73.42,84.56,69.97,1,2,5.66,7.52,0,0,0,CSE,Placed,4.96
7.32,115,70.67,62.03,61.79,0,2,4.24,5.59,1,1,0,CSE,Not Placed,
7.03,95,65.07,80.64,76.06,0,1,7.47,5.48,0,1,0,CE,Placed,6.21
7.03,74,78.07,73.19,74.07,2,4,7.23,7.02,0,0,0,IT,Placed,7.05
7.71,91,93.87,82.06,83.9,0,2,6.02,6.39,0,0,4,EE,Not Placed,
6.58,88,66.62,73.09,77.53,0,2,7.39,8.33,0,0,0,CSE,Not Placed,
7.09,91,76.85,67.85,82.34,0,2,5.53,6.57,1,0,0,CSE,Not Placed,
9.7,83,84.63,70.29,69.91,4,0,6.91,6.24,0,0,0,IT,Placed,7.94
7.61,112,78.96,79.18,62.44,3,5,5.29,5.61,0,2,0,ECE,Placed,6.5
7.04,112,83.75,85.95,71.73,1,1,6.91,5.69,1,2,11,ECE,Placed,6.74
6.88,103,92.25,85.84,62.58,1,0,7.08,4.13,0,1,0,CE,Not Placed,
6.22,93,85.22,74.82,72.72,2,3,4.77,6.8,0,0,0,CSE,Not Placed,
8.64,80,73.07,68.9,59.16,1,4,6.27,4.13,1,1,0,ECE,Not Placed,
6.03,100,80.93,69.99,71.47,1,4,3.59,10.0,2,3,0,ECE,Not Placed,
6.95,70,76.35,69.26,63.02,2,0,6.33,6.43,0,1,1,CSE,Not Placed,
6.52,84,75.32,67.45,82.37,4,4,5.53,9.03,2,0,0,CSE,Placed,6.97
8.24,107,71.64,92.63,84.71,2,1,6.93,5.23,0,2,5,IT,Placed,8.98
7.8,107,86.02,89.52,90.35,0,2,6.1,5.0,0,0,0,CE,Not Placed,
8.54,86,80.1,72.69,69.82,2,3,5.8,3.17,1,2,21,CSE,Placed,8.84
7.1,109,81.3,72.57,86.48,0,3,0.84,5.23,4,2,0,IT,Placed,4.83
6.65,105,92.04,93.85,66.75,0,4,9.73,6.35,0,1,0,ECE,Placed,5.66
7.01,85,54.14,72.65,73.48,2,5,8.11,6.3,0,0,0,EE,Placed,6.25
8.13,108,77.96,71.19,69.59,0,3,4.67,8.14,1,1,2,CSE,Not Placed,
8.26,95,66.59,81.44,73.45,0,1,3.9,5.03,1,1,0,IT,Placed,5.18
9.09,109,73.9,69.63,88.84,2,2,6.04,7.38,0,1,3,ME,Placed,8.25
9.15,119,65.15,76.56,67.39,0,6,4.27,10.0,1,1,0,CSE,Not Placed,
5.58,105,90.55,70.13,81.86,0,1,2.15,4.25,0,2,0,EE,Not Placed,
7.01,127,74.34,93.86,59.14,2,2,7.77,5.49,1,0,0,ME,Not Placed,
7.56,75,80.41,78.02,78.58,1,5,4.43,7.69,1,0,0,ME,Not Placed,
5.22,70,98.29,64.06,77.68,2,1,8.76,5.83,0,2,0,CSE,Not Placed,
6.94,91,95.63,79.71,57.15,2,5,7.88,7.63,0,1,0,ECE,Placed,6.12
6.41,81,80.44,60.44,73.99,0,3,2.2,5.23,1,2,2,ECE,Not Placed,
6.41,130,76.86,84.35,72.72,0,2,4.26,7.62,0,1,0,ECE,Placed,2.86
6.1,112,76.22,71.48,92.41,1,4,10.0,7.7,0,1,6,CE,Placed,5.13
7.36,87,90.87,65.25,81.59,0,4,5.84,7.01,1,1,0,ECE,Not Placed,
7.21,113,65.58,72.53,69.83,0,2,6.41,4.96,0,1,0,ECE,Not Placed,
7.46,87,74.32,75.03,63.07,1,2,9.33,9.39,0,0,0,CSE,Placed,6.87
5.87,85,72.58,65.45,71.72,0,4,9.06,4.24,0,0,0,ECE,Placed,5.86
7.73,128,84.49,65.86,62.91,5,3,7.13,7.62,1,1,0,IT,Placed,9.34
6.81,105,71.66,79.08,81.52,4,2,5.77,6.98,0,0,0,ECE,Placed,6.25
5.69,106,82.91,74.67,73.14,0,2,8.06,4.0,1,0,0,CSE,Not Placed,
6.94,104,73.52,82.9,76.76,1,2,3.98,7.33,0,2,0,IT,Not Placed,
6.9,75,78.99,70.36,66.74,0,4,2.86,6.74,0,0,0,CSE,Not Placed,
7.51,105,94.1,62.19,73.6,1,2,3.55,9.49,0,1,0,EE,Placed,4.86
8.52,93,67.03,71.99,71.09,1,5,6.01,3.56,1,0,0,ECE,Placed,8.42
8.9,79,76.28,69.56,82.44,4,6,6.8,8.67,1,3,0,ECE,Placed,8.33
7.0,105,82.21,77.48,75.98,3,3,7.62,7.78,0,1,0,IT,Placed,6.47
8.97,95,75.23,69.71,73.16,1,2,7.67,6.7,1,2,0,CSE,Placed,11.34
6.78,82,87.5,92.19,69.03,0,4,4.53,4.79,0,1,0,CSE,Placed,3.59
7.84,75,76.54,86.13,74.21,0,3,4.8,7.29,0,0,0,ME,Not Placed,
8.44,85,78.36,58.32,56.54,2,3,10.0,4.64,0,0,0,ECE,Placed,8.79
5.31,131,70.82,65.57,89.54,2,2,5.07,3.9,1,0,0,CSE,Not Placed,
6.95,99,92.87,80.57,75.84,0,2,6.67,7.71,0,5,0,CE,Placed,7.04
6.51,121,74.5,66.35,84.73,0,2,6.65,6.88,0,3,12,EE,Placed,6.62
6.83,104,88.61,78.44,65.05,1,1,10.0,7.43,0,1,0,IT,Placed,7.45
5.9,88,92.31,73.99,62.61,2,4,9.8,3.26,1,0,0,CSE,Not Placed,
6.9,130,65.62,86.07,68.32,4,2,6.18,6.93,0,1,0,ME,Not Placed,
5.96,108,69.05,80.7,81.44,1,2,3.87,4.71,0,1,0,IT,Not Placed,
6.91,70,82.11,98.58,79.35,2,2,5.73,9.24,1,0,0,CSE,Placed,3.11
9.08,98,93.51,85.85,71.13,0,5,4.66,4.51,0,1,0,CSE,Placed,7.64
6.68,96,74.48,78.07,77.41,2,2,4.04,4.19,0,1,0,CSE,Placed,5.37
6.42,89,54.58,74.49,72.11,1,3,3.25,8.68,2,3,0,ECE,Not Placed,
7.41,91,88.26,70.95,74.92,1,1,5.93,3.74,1,0,16,CSE,Placed,8.37
6.16,78,86.96,77.83,75.35,0,5,5.71,5.29,0,3,1,EE,Not Placed,
7.22,124,77.7,85.26,65.41,2,1,5.86,6.24,1,0,1,ECE,Not Placed,
8.33,86,88.72,71.63,64.41,2,5,7.67,7.65,2,3,0,IT,Placed,10.14
8.14,116,92.04,55.83,80.23,0,2,4.44,3.91,0,1,0,EE,Placed,5.3
7.82,98,56.1,63.86,57.58,1,2,5.65,7.91,1,1,0,ME,Not Placed,
6.77,89,80.3,81.67,70.9,3,1,3.94,2.9,0,0,0,IT,Not Placed,
7.45,88,76.09,57.37,77.54,1,3,5.22,2.91,0,0,0,IT,Not Placed,
5.29,106,100.0,58.94,77.62,1,1,4.94,4.41,0,1,6,IT,Not Placed,
8.17,84,81.84,75.2,60.33,1,2,5.25,7.39,1,0,3,CSE,Placed,6.9
7.25,91,75.02,67.29,55.59,4,6,5.45,5.93,0,0,0,IT,Placed,6.1
7.06,119,99.4,78.07,64.42,1,2,5.97,5.89,1,1,0,CSE,Placed,5.1
6.51,94,69.31,86.27,57.94,3,1,4.82,4.63,1,1,0,CSE,Not Placed,
6.87,112,90.77,61.25,64.56,0,3,4.58,8.18,0,0,0,CSE,Not Placed,
6.86,92,80.07,82.54,65.74,3,1,8.82,7.81,1,1,0,ECE,Placed,8.48
9.07,93,74.86,82.94,74.23,2,1,6.19,5.88,0,0,0,CSE,Placed,11.03
7.85,120,77.34,89.32,69.61,1,1,7.83,5.32,0,1,6,CSE,Placed,9.61
6.41,89,85.42,90.17,71.13,3,5,7.08,3.93,0,1,0,CSE,Not Placed,
6.05,98,79.41,58.67,65.73,1,4,7.6,6.87,0,2,0,CE,Not Placed,
5.94,114,92.57,58.49,77.43,1,1,7.54,8.81,0,1,0,ME,Not Placed,
6.22,100,75.95,47.27,65.6,2,2,7.08,5.19,0,1,0,EE,Placed,5.65
8.79,114,50.83,63.74,71.37,0,1,6.51,6.92,1,0,0,CSE,Not Placed,
7.58,80,85.02,80.28,68.68,2,3,7.86,10.0,2,2,0,CSE,Placed,8.18
6.14,93,88.13,71.86,81.93,0,4,9.58,6.71,0,2,4,IT,Placed,8.83
5.69,126,77.15,79.6,71.22,1,2,4.25,5.62,2,1,0,ECE,Not Placed,
4.3,116,79.37,73.85,72.68,2,3,7.23,7.3,0,3,0,ME,Not Placed,
6.06,87,64.78,58.52,65.79,1,4,5.78,5.0,1,4,0,ECE,Placed,5.13
6.81,92,71.38,74.1,83.18,1,1,4.3,5.22,0,0,0,IT,Not Placed,
6.81,103,82.21,60.58,85.66,0,3,4.22,3.76,1,1,0,CSE,Not Placed,
4.0,83,88.54,57.49,70.44,1,2,5.37,10.0,1,1,0,ECE,Not Placed,
7.06,93,79.64,81.62,95.67,0,3,8.17,3.21,1,1,0,ME,Not Placed,
7.34,117,73.0,73.02,71.57,1,3,5.78,7.38,0,0,9,ECE,Not Placed,
5.44,108,77.93,71.37,79.8,3,0,5.1,8.48,1,5,0,ECE,Placed,5.51
5.94,99,80.87,67.66,61.61,1,2,5.85,4.84,1,2,0,EE,Not Placed,
7.26,111,78.91,86.29,68.0,2,2,5.87,7.69,0,0,0,IT,Placed,4.78
6.47,89,74.62,81.36,81.05,2,2,6.74,8.34,0,1,1,CSE,Placed,6.72
6.66,103,71.1,65.29,68.05,2,3,7.49,8.54,1,1,5,ECE,Not Placed,
6.76,105,73.14,54.36,82.23,0,4,5.31,3.79,0,2,0,EE,Not Placed,
5.39,115,100.0,84.65,67.65,0,2,4.62,5.41,0,0,6,CSE,Not Placed,
4.79,107,66.46,72.33,73.65,0,4,5.82,3.99,0,1,0,ECE,Not Placed,
6.41,104,81.68,70.78,65.77,0,2,4.8,7.5,1,2,0,CSE,Placed,7.18
7.44,130,87.98,70.53,79.67,2,1,7.04,5.01,0,1,0,IT,Not Placed,
8.21,96,67.64,85.74,72.17,0,2,5.98,6.44,1,2,0,CSE,Placed,7.92
7.92,107,87.15,70.49,86.97,1,3,6.55,6.27,0,3,0,IT,Placed,7.51
5.91,114,72.29,81.73,74.81,0,3,5.94,5.18,0,2,6,ME,Not Placed,
7.81,116,95.42,76.59,73.35,1,0,9.51,7.23,0,0,0,ME,Placed,6.81
7.32,84,88.89,82.66,79.32,0,4,6.19,6.45,1,1,5,ECE,Not Placed,
8.58,85,66.86,62.12,81.18,0,3,7.79,4.68,1,1,0,CSE,Not Placed,
6.8,103,76.6,75.64,59.89,1,3,5.65,7.72,1,2,0,CSE,Not Placed,
5.71,85,86.45,85.72,67.08,3,3,8.87,7.96,0,0,0,EE,Placed,6.49
8.5,86,75.49,76.9,82.68,1,5,5.24,7.23,0,0,0,CSE,Placed,8.07
6.49,111,71.92,80.31,71.81,1,0,6.83,7.84,0,1,0,ECE,Not Placed,
5.11,124,76.41,73.51,75.12,1,7,3.87,4.9,2,1,0,ME,Not Placed,
6.11,97,78.51,75.97,75.9,1,2,8.47,7.45,1,2,0,CE,Not Placed,
6.57,116,64.18,81.54,76.86,1,1,7.29,7.56,0,0,0,ECE,Not Placed,
7.77,90,96.02,77.15,78.44,0,3,6.48,7.19,0,0,0,CSE,Placed,7.86
5.7,81,79.55,78.96,60.59,1,3,9.59,5.4,1,2,0,EE,Placed,6.8
6.41,91,76.81,75.07,58.46,1,3,6.74,5.64,0,1,0,CE,Not Placed,
6.46,96,71.68,76.31,85.1,2,2,7.64,9.4,0,1,0,CSE,Not Placed,
6.63,117,73.69,76.21,74.58,2,4,5.79,9.51,0,1,0,ECE,Placed,5.85
9.15,129,74.78,95.81,70.55,1,3,6.69,6.53,0,0,0,CSE,Placed,8.43
6.02,88,72.01,88.52,87.52,0,4,3.17,2.62,0,0,0,CSE,Not Placed,
5.25,107,73.47,71.42,66.73,1,4,8.54,5.0,0,2,0,ECE,Not Placed,
5.76,115,88.03,77.72,74.94,4,4,5.15,6.99,0,0,3,EE,Placed,5.94
7.25,93,60.94,95.58,69.58,1,2,4.93,7.64,1,1,0,CE,Not Placed,
8.3,96,68.07,69.32,65.47,0,2,8.33,5.14,1,1,0,CSE,Placed,10.11
6.32,116,81.92,79.72,58.48,1,3,5.46,9.66,1,2,0,ME,Not Placed,
7.34,88,66.41,66.25,76.15,2,2,6.13,4.0,0,3,0,CSE,Placed,9.14
7.01,108,94.4,57.74,89.7,2,0,2.74,5.48,0,2,0,CSE,Placed,6.22
5.25,100,83.97,93.41,74.16,0,2,3.88,5.9,0,1,0,ME,Not Placed,
7.26,105,74.78,89.16,72.19,2,1,4.98,7.29,0,0,0,CSE,Not Placed,
7.31,105,87.6,75.17,68.33,0,3,4.8,5.38,0,0,0,ME,Not Placed,
5.63,79,70.55,65.41,74.91,0,3,7.07,3.86,1,3,2,IT,Not Placed,
6.76,91,67.67,70.97,76.75,1,3,5.62,5.82,0,1,0,ME,Not Placed,
7.88,105,93.92,94.43,51.51,0,1,5.15,9.97,0,1,0,CSE,Placed,7.06
6.76,110,72.61,74.9,89.24,3,2,4.51,5.87,1,0,2,ECE,Not Placed,
6.67,100,76.54,69.82,76.03,2,2,5.39,8.81,2,0,0,CSE,Placed,4.84
5.36,77,83.53,75.11,69.9,1,2,8.48,6.16,0,2,0,CSE,Not Placed,
6.32,117,81.32,65.58,71.28,3,3,9.21,1.93,0,3,0,ME,Placed,8.99
4.89,104,79.49,84.76,75.08,2,3,8.7,5.98,0,2,0,ECE,Not Placed,
6.27,122,90.95,84.47,69.92,3,2,3.81,4.66,0,1,1,CSE,Placed,6.39
6.36,86,76.02,75.69,70.58,2,1,4.85,3.43,1,2,3,ECE,Not Placed,
6.06,101,70.32,78.7,63.43,1,2,6.64,5.52,0,0,0,ECE,Not Placed,
5.35,83,70.47,66.78,61.52,2,2,4.49,,0,0,3,CE,Not Placed,
6.43,94,93.07,92.97,72.62,4,1,6.54,6.46,0,0,0,IT,Not Placed,
6.33,113,72.85,70.83,71.54,0,0,3.08,5.73,0,0,0,IT,Not Placed,
9.21,100,82.21,76.35,67.86,4,2,6.75,,1,2,0,IT,Not Placed,
7.22,106,77.27,93.74,70.06,0,1,5.9,,0,0,0,IT,Not Placed,
8.06,111,84.48,74.84,54.58,1,3,5.81,7.18,0,1,0,CE,Not Placed,
6.41,97,88.66,95.78,73.08,0,2,7.82,5.82,0,3,0,ECE,Not Placed,
5.71,70,90.98,66.84,77.51,1,2,8.26,8.73,0,2,0,ME,Not Placed,
6.64,100,59.9,87.4,69.99,0,4,6.32,6.73,0,0,0,IT,Not Placed,
4.96,117,89.72,93.62,76.41,0,3,6.64,5.6,1,3,0,IT,Not Placed,
8.88,100,74.3,88.09,65.91,1,2,3.43,4.51,2,2,5,ME,Not Placed,
7.2,85,80.29,80.67,74.4,1,1,3.82,5.93,0,0,1,IT,Not Placed,
6.58,130,83.66,100.0,90.09,2,2,7.65,5.1,0,0,0,IT,Not Placed,
5.15,112,84.24,90.7,63.75,1,0,7.1,5.82,0,2,0,CSE,Placed,5.55
5.98,108,95.07,68.96,82.05,2,3,6.87,5.24,0,0,0,EE,Not Placed,
5.11,110,72.62,79.0,75.95,0,0,4.82,3.78,0,2,0,CSE,Not Placed,
6.57,97,83.54,91.4,68.55,0,0,2.06,6.55,0,1,0,ME,Not Placed,
8.62,88,80.38,69.89,66.39,0,6,8.21,4.37,1,0,1,EE,Not Placed,
4.18,108,72.41,58.65,71.9,1,2,4.85,10.0,0,1,5,CE,Placed,3.08
7.09,114,96.72,72.06,75.66,0,2,6.55,6.55,0,1,0,IT,Placed,7.56
6.8,106,88.84,66.53,81.92,1,5,4.93,5.86,1,2,0,ME,Placed,5.58
7.24,110,87.44,68.53,75.24,0,2,3.08,5.68,0,1,0,CSE,Not Placed,
7.1,95,79.45,71.91,86.39,2,2,4.35,8.94,0,1,0,CSE,Placed,7.2
6.02,104,78.14,60.99,71.58,1,0,9.05,5.03,0,2,5,CSE,Not Placed,
8.28,102,84.07,88.08,73.11,3,2,8.35,5.36,0,1,0,ME,Placed,6.98
8.23,86,89.74,70.39,76.6,0,0,10.0,9.85,0,0,0,CSE,Placed,8.76
5.41,70,68.3,98.2,82.02,1,1,4.71,7.1,0,1,0,ECE,Placed,4.67
7.45,105,87.49,84.94,58.3,1,4,5.9,5.77,0,2,0,ECE,Placed,6.6
7.03,110,89.22,93.83,66.75,0,4,5.13,6.84,0,3,0,EE,Placed,7.6
7.29,95,66.38,68.25,74.74,0,1,7.77,4.76,0,2,0,ECE,Placed,7.68
7.3,113,73.17,72.21,69.48,1,4,5.95,8.59,1,4,0,EE,Placed,8.35
6.38,87,79.35,82.67,72.15,0,3,5.07,3.19,1,2,0,CSE,Not Placed,
5.79,95,87.01,62.15,80.92,1,3,3.5,3.12,0,0,0,CE,Not Placed,
5.88,84,70.98,70.88,83.27,0,2,4.87,5.76,3,1,0,CSE,Not Placed,
7.08,92,58.64,75.76,76.88,2,3,7.21,6.57,1,0,0,CE,Placed,5.28
7.31,101,73.8,79.98,75.23,2,2,6.0,7.4,1,3,0,CSE,Placed,7.41
6.5,93,97.76,75.61,65.47,1,3,7.58,6.05,1,1,0,ME,Placed,7.16
6.76,70,66.2,58.86,60.33,4,2,7.41,6.58,0,1,0,CSE,Not Placed,
7.77,125,75.59,71.4,63.4,1,6,5.42,6.72,2,1,0,ECE,Not Placed,
5.86,110,77.47,63.82,72.48,1,1,5.93,8.07,0,1,7,ME,Not Placed,
6.43,99,72.26,73.72,70.28,0,1,6.62,5.53,1,1,0,ME,Not Placed,
5.99,84,74.75,74.38,56.91,2,3,6.22,,0,0,3,ECE,Placed,6.09
5.06,70,95.96,64.92,77.32,0,4,4.87,4.59,0,0,0,ME,Not Placed,
6.52,76,69.49,83.2,62.13,3,6,8.22,6.67,0,2,0,EE,Not Placed,
4.97,103,92.46,79.62,56.73,0,7,3.36,7.23,1,1,0,ME,Placed,3.41
7.0,89,59.83,80.03,84.51,0,6,10.0,5.95,0,2,0,CSE,Placed,6.21
5.61,84,51.62,76.52,70.69,1,4,0.63,5.72,0,1,0,CSE,Not Placed,
7.74,74,61.07,72.39,69.8,1,6,6.28,6.57,0,2,0,CSE,Not Placed,
7.07,121,70.29,64.94,60.45,2,3,3.74,7.64,0,1,0,IT,Placed,6.08
7.0,109,65.22,54.33,79.72,2,1,7.55,8.37,0,2,0,CSE,Placed,9.13
6.09,77,59.56,60.42,81.13,0,1,4.92,5.05,1,0,0,ECE,Not Placed,
6.42,101,82.26,72.67,71.1,1,4,8.55,7.47,1,0,0,CSE,Not Placed,
6.62,105,77.02,69.77,84.35,0,3,6.81,5.43,2,0,0,CSE,Not Placed,
6.43,93,74.01,86.45,72.22,0,4,8.82,5.77,3,3,0,ME,Not Placed,
6.96,117,70.81,94.99,64.87,1,2,4.21,5.29,0,0,0,CSE,Placed,6.5
6.23,90,72.68,69.29,70.51,1,3,6.23,5.13,1,1,0,ME,Not Placed,
7.18,121,68.35,61.25,66.39,1,3,9.26,8.65,1,0,0,ECE,Placed,11.22
7.26,129,68.19,56.79,75.27,2,3,5.94,10.0,1,0,0,ECE,Not Placed,
8.88,106,72.26,84.67,67.24,1,1,2.27,7.03,0,0,0,ME,Not Placed,
7.71,96,93.0,71.65,66.56,5,4,7.7,1.79,0,1,1,IT,Placed,7.32
4.78,112,90.49,69.11,62.76,0,3,8.92,7.44,1,2,0,CSE,Not Placed,
5.99,78,80.46,81.69,80.17,5,1,3.42,6.48,3,2,0,CSE,Not Placed,
7.25,104,66.31,73.32,71.71,1,2,6.45,4.97,3,1,0,CSE,Not Placed,
7.4,92,76.02,74.5,58.57,2,2,6.05,3.77,0,2,0,CSE,Not Placed,
8.36,92,79.53,77.07,63.49,1,1,3.79,7.16,0,1,0,CSE,Placed,8.79
5.9,104,81.24,69.72,78.17,3,3,5.02,4.94,1,0,0,CE,Not Placed,
8.3,99,79.84,59.3,57.83,1,4,3.71,7.8,0,0,4,IT,Placed,5.29
6.99,99,50.31,85.29,71.58,1,1,2.46,8.42,0,2,0,CSE,Placed,6.08
6.9,105,80.32,65.04,69.37,0,2,1.68,4.66,1,2,4,ECE,Not Placed,
7.36,93,75.29,71.75,76.22,2,3,3.58,8.06,0,0,0,ME,Not Placed,
5.91,75,80.77,73.8,70.22,1,2,3.78,4.33,1,0,0,IT,Placed,5.79
7.68,121,95.19,64.99,67.88,1,1,5.52,3.71,0,2,0,ME,Not Placed,
8.98,90,69.3,50.55,72.75,1,4,3.73,6.09,1,1,0,ECE,Placed,7.35
9.1,85,80.01,68.66,60.49,2,1,9.35,5.96,0,4,2,ME,Placed,10.9
6.56,104,91.49,76.97,64.89,1,1,8.62,8.8,0,1,1,ME,Placed,6.24
7.2,78,76.2,100.0,71.61,0,3,4.04,5.53,1,2,0,ECE,Not Placed,
7.71,100,69.76,76.63,68.08,3,6,3.48,7.08,2,0,0,CSE,Placed,6.27
6.78,99,95.61,73.09,72.42,1,5,4.95,,0,1,0,CSE,Not Placed,
6.87,97,97.21,73.02,74.72,0,2,6.54,8.61,1,4,0,CSE,Not Placed,
6.6,122,73.52,93.57,87.06,1,1,2.33,3.96,0,3,0,CSE,Not Placed,
7.26,105,67.17,73.47,75.52,2,3,10.0,5.17,0,1,16,ECE,Placed,9.11
8.3,99,89.62,68.8,78.09,3,3,5.78,4.38,0,0,0,CSE,Placed,6.99
5.61,80,66.14,90.13,83.81,1,3,7.34,7.18,1,1,0,IT,Not Placed,
6.83,118,85.67,64.56,79.87,1,5,5.56,5.49,0,2,0,IT,Not Placed,
6.71,79,91.93,71.01,65.08,1,1,5.55,7.91,0,0,0,CE,Not Placed,
6.27,99,83.49,79.16,82.1,4,2,6.54,5.18,1,0,0,CSE,Not Placed,
7.7,135,80.52,78.32,82.62,2,2,7.74,3.35,0,0,0,ECE,Not Placed,
8.62,77,58.32,65.13,75.38,2,1,8.74,,0,1,0,ECE,Placed,8.09
7.49,99,78.27,78.92,74.97,0,4,6.0,7.42,1,2,9,ME,Placed,6.59
5.14,103,62.42,67.35,75.3,3,4,3.58,6.33,0,0,0,IT,Not Placed,
6.2,86,73.97,84.63,72.8,0,3,3.3,6.48,1,0,0,CSE,Not Placed,
